run_id,timestamp,backend,model,quant,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,e2e_latency_ms,backend_latency_ms,tokens_per_second,status
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,16010.791181999593,250.16861221874365,16010.791181999593,16010.791181999593,3.997304022798892,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,15911.395797000296,248.61555932812962,15911.395797000296,15911.395797000296,4.022274401097208,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,15899.058211999545,248.4227845624929,15899.058211999545,15899.058211999545,4.025395664737996,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,15888.964464999844,248.26506976562257,15888.964464999844,15888.964464999844,4.027952868859326,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,15879.27016499998,248.1135963281247,15879.27016499998,15879.27016499998,4.030411935497168,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,13998.632572999668,218.7286339531198,13998.632572999668,13998.632572999668,4.571875121820266,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,13986.505709000085,218.53915170312632,13986.505709000085,13986.505709000085,4.575839121762704,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3392.9471929996,13.253699972654687,3392.9471929996,3392.9471929996,75.45062903666305,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3241.5603650006233,12.662345175783685,3241.5603650006233,3241.5603650006233,78.97431211340431,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3243.372306999845,12.669423074218145,3243.372306999845,3243.372306999845,78.93019233330102,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3241.305342000487,12.661348992189403,3241.305342000487,3241.305342000487,78.9805257415213,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3239.8298250000153,12.65558525390631,3239.8298250000153,3239.8298250000153,79.01649587413092,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3245.226152000214,12.676664656250836,3245.226152000214,3245.226152000214,78.88510322838762,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3245.4354490000696,12.677482222656522,3245.4354490000696,3245.4354490000696,78.88001595560144,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3261.0620850000487,12.73852376953144,3261.0620850000487,3261.0620850000487,78.50203195380016,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3245.782642999984,12.678838449218688,3245.782642999984,3245.782642999984,78.87157833938828,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3251.6277869999612,12.701671042968599,3251.6277869999612,3251.6277869999612,78.72979835622344,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3252.5522659998387,12.70528228906187,3252.5522659998387,3252.5522659998387,78.70742083872564,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3253.385308000361,12.70853635937641,3253.385308000361,3253.385308000361,78.68726749655919,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3245.1600740005233,12.676406539064544,3245.1600740005233,3245.1600740005233,78.8867094880814,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3256.7892380002377,12.721832960938428,3256.7892380002377,3256.7892380002377,78.60502516189575,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3249.225624000246,12.692287593750962,3249.225624000246,3249.225624000246,78.78800355046708,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3251.998437000111,12.703118894531684,3251.998437000111,3251.998437000111,78.72082504324747,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3251.707389999865,12.701981992186973,3251.707389999865,3251.707389999865,78.72787102163292,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3251.7652780006756,12.702208117190139,3251.7652780006756,3251.7652780006756,78.72646950624916,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3263.374794999436,12.747557792966546,3263.374794999436,3263.374794999436,78.44639861540766,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3248.9875669998582,12.691357683593196,3248.9875669998582,3248.9875669998582,78.79377643676011,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3250.720168999578,12.698125660154602,3250.720168999578,3250.720168999578,78.75178012593591,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3257.015457000307,12.722716628907449,3257.015457000307,3257.015457000307,78.599565577676,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3253.1897139997454,12.707772320311506,3253.1897139997454,3253.1897139997454,78.69199847101817,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3254.1120540008706,12.7113752109409,3254.1120540008706,3254.1120540008706,78.66969414444495,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3252.1546709995164,12.70372918359186,3252.1546709995164,3252.1546709995164,78.71704328297554,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3254.6815000005154,12.713599609377013,3254.6815000005154,3254.6815000005154,78.65592992738597,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3260.1028079998287,12.73477659374933,3260.1028079998287,3260.1028079998287,78.52513097802081,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3253.8190200002646,12.710230546876033,3253.8190200002646,3253.8190200002646,78.6767790176539,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3254.8324270001103,12.714189167969181,3254.8324270001103,3254.8324270001103,78.65228264176665,success
matrix_llama_gguf-q4_k_m_1024in_256out_c1,2026-06-17T16:36:06.585428+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,1,3263.618542000586,12.748509929689789,3263.618542000586,3263.618542000586,78.44053975838517,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,5369.874461000109,20.976072113281674,5369.874461000109,5369.874461000109,47.673367759201106,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,5360.532769999736,20.93958113281147,5360.532769999736,5360.532769999736,47.75644716374201,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,5339.142584000001,20.856025718750004,5339.142584000001,5339.142584000001,47.94777363076317,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,5330.531077999694,20.822387023436306,5330.531077999694,5330.531077999694,48.025233556290445,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10621.420030000081,41.48992199218782,10621.420030000081,10621.420030000081,24.102238615639987,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10591.4641140007,41.37290669531524,10591.4641140007,10591.4641140007,24.170407154719747,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10602.451587999894,41.41582651562459,10602.451587999894,10602.451587999894,24.14535901203707,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10573.578194999754,41.30303982421779,10573.578194999754,10573.578194999754,24.211293024821288,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10707.194131000506,41.824977074220726,10707.194131000506,10707.194131000506,23.909158353522702,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10698.291433000122,41.79020091015673,10698.291433000122,10698.291433000122,23.92905461617341,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10675.842749000367,41.70251073828268,10675.842749000367,10675.842749000367,23.97937156052346,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10678.150034999817,41.711523574218035,10678.150034999817,10678.150034999817,23.974190207190173,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10645.89423400048,41.58552435156437,10645.89423400048,10645.89423400048,24.046829169352094,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10657.195863000197,41.62967133984452,10657.195863000197,10657.195863000197,24.021328245339323,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10624.235027000395,41.500918074220294,10624.235027000395,10624.235027000395,24.095852487205192,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10628.821708999567,41.51883480077956,10628.821708999567,10628.821708999567,24.085454343753018,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10568.758293999963,41.284212085937355,10568.758293999963,10568.758293999963,24.22233462802673,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10568.691207000484,41.28395002734564,10568.691207000484,10568.691207000484,24.22248838441139,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10557.631345999653,41.24074744531114,10557.631345999653,10557.631345999653,24.247863143753346,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10547.901298999932,41.202739449218484,10547.901298999932,10547.901298999932,24.270230896479084,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10539.914642999975,41.17154157421865,10539.914642999975,10539.914642999975,24.288621746099334,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10539.764117999766,41.17095358593659,10539.764117999766,10539.764117999766,24.288968627182484,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10517.673813000329,41.084663332032534,10517.673813000329,10517.673813000329,24.339982828101423,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10518.964863999827,41.08970649999932,10518.964863999827,10518.964863999827,24.336995446779753,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10553.493862000323,41.22458539843876,10553.493862000323,10553.493862000323,24.25736948801119,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10555.293065000114,41.2316135351567,10555.293065000114,10555.293065000114,24.253234696899174,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10532.58988900052,41.14292925390828,10532.58988900052,10532.58988900052,24.305512955303428,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,10534.18582499944,41.14916337890406,10534.18582499944,10534.18582499944,24.30183065429393,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,6542.811175999304,25.557856156247283,6542.811175999304,6542.811175999304,39.126912440798094,success
matrix_llama_gguf-q4_k_m_1024in_256out_c4,2026-06-17T16:37:22.192077+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,4,6532.049712000116,25.515819187500455,6532.049712000116,6532.049712000116,39.19137350251621,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,7096.118582000599,27.71921321093984,7096.118582000599,7096.118582000599,36.07606003785611,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,17707.312866999928,69.16919088671847,17707.312866999928,17707.312866999928,14.457303709649366,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,17666.967828999987,69.0115930820312,17666.967828999987,17666.967828999987,14.490319022361096,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,7066.265260999899,27.602598675780854,7066.265260999899,7066.265260999899,36.22847296901153,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,7053.549078000287,27.552926085938623,7053.549078000287,7053.549078000287,36.293785889780345,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,17639.369120000083,68.90378562500032,17639.369120000083,17639.369120000083,14.512990700429246,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,7015.182076999736,27.403054988280218,7015.182076999736,7015.182076999736,36.49228162435472,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,17607.97570900013,68.78115511328176,17607.97570900013,17607.97570900013,14.538866036096831,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21273.00614700016,83.09768026171938,21273.00614700016,21273.00614700016,12.034030274376626,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21263.09441400008,83.05896255468781,21263.09441400008,21263.09441400008,12.03963990450252,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21254.631720999896,83.02590516015584,21254.631720999896,21254.631720999896,12.044433578544114,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21234.310273999654,82.94652450781115,21234.310273999654,21234.310273999654,12.055960221767087,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21236.490293000315,82.95504020703248,21236.490293000315,21236.490293000315,12.054722624499739,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21225.674805999915,82.91279221093717,21225.674805999915,21225.674805999915,12.060865076837784,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21225.962772000457,82.91391707812679,21225.962772000457,21225.962772000457,12.060701450852166,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21192.100298000696,82.78164178906522,21192.100298000696,21192.100298000696,12.079973027692377,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21171.189904999665,82.69996056640494,21171.189904999665,21171.189904999665,12.091904193799921,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21172.867248999864,82.70651269140572,21172.867248999864,21172.867248999864,12.090946256326836,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21163.472637999803,82.66981499218673,21163.472637999803,21163.472637999803,12.096313510493664,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21153.691542999695,82.63160758984256,21153.691542999695,21153.691542999695,12.101906633157702,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21249.16050899992,83.00453323828094,21249.16050899992,21249.16050899992,12.047534766918115,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21238.85985099969,82.96429629296753,21238.85985099969,21238.85985099969,12.053377714056076,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21218.279851999796,82.8839056718742,21218.279851999796,21218.279851999796,12.06506850628951,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21209.26307800073,82.84868389844036,21209.26307800073,21209.26307800073,12.070197774364708,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21015.071902000273,82.09012461718856,21015.071902000273,21015.071902000273,12.181733243350607,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,21003.34460600061,82.04431486718988,21003.34460600061,21003.34460600061,12.188534959658822,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,20992.791949000093,82.00309355078161,20992.791949000093,20992.791949000093,12.194661892611837,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,20981.566278999708,81.95924327734261,20981.566278999708,20981.566278999708,12.201186345951136,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,16838.192772000184,65.77419051562572,16838.192772000184,16838.192772000184,15.203531843731835,success
matrix_llama_gguf-q4_k_m_1024in_256out_c8,2026-06-17T16:38:39.230075+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,8,16828.252981000333,65.73536320703255,16828.252981000333,16828.252981000333,15.212511975487454,success
matrix_llama_gguf-q4_k_m_1024in_256out_c16,2026-06-17T16:39:56.620654+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,16,7184.313122999811,28.06372313671801,7184.313122999811,7184.313122999811,35.63319076119377,success
matrix_llama_gguf-q4_k_m_1024in_256out_c16,2026-06-17T16:39:56.620654+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,16,17828.595001000394,69.64294922265779,17828.595001000394,17828.595001000394,14.358955373972844,success
matrix_llama_gguf-q4_k_m_1024in_256out_c16,2026-06-17T16:39:56.620654+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,16,7143.268918000103,27.903394210937904,7143.268918000103,7143.268918000103,35.83793399614475,success
matrix_llama_gguf-q4_k_m_1024in_256out_c16,2026-06-17T16:39:56.620654+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,16,7138.883536999856,27.886263816405688,7138.883536999856,7138.883536999856,35.85994906250915,success
matrix_llama_gguf-q4_k_m_1024in_256out_c16,2026-06-17T16:39:56.620654+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,16,17790.433552999275,69.49388106640342,17790.433552999275,17790.433552999275,14.389756114563108,success
matrix_llama_gguf-q4_k_m_1024in_256out_c16,2026-06-17T16:39:56.620654+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,16,7126.7258580001,27.83877288281289,7126.7258580001,7126.7258580001,35.92112354267527,success
matrix_llama_gguf-q4_k_m_1024in_256out_c16,2026-06-17T16:39:56.620654+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,256,16,28588.486292999733,111.6737745820302,28588.486292999733,28588.486292999733,8.95465389025109,success
